Application_ID,Age,Gender,City,Employment_Type,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Purpose,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Risk_Grade,Decision
3023573,35,Female,Jaipur,Salaried,567100,1.9,0,Business,221000,24,0,0.0,0.0,21.46,38.97,39.33,1,5,61,2,7.6,3,71.89,600,E,Approve
3023574,46,Female,Nagpur,Self-Employed,1209100,4.5,3,Vehicle,3154000,60,0,0.0,0.0,66.22,260.86,37.05,1,2,23,3,25.1,1,82.83,703,C,Reject
3023575,34,Male,Thane,Self-Employed,603100,10.3,5,Home,1494000,48,0,0.0,0.0,86.82,247.72,32.21,0,0,0,2,8.1,2,100.0,696,D,Reject
3023576,40,Female,Thane,Salaried,490500,10.9,6,Home Renovation,384000,60,0,0.0,0.0,23.57,78.29,14.41,0,0,0,2,14.2,4,97.32,692,D,Approve
3023577,40,Male,Delhi,Salaried,680100,3.8,0,Business,1553000,24,0,0.0,0.0,95.0,228.35,15.11,0,1,7,4,10.2,2,98.32,699,D,Reject
3023578,32,Male,Nashik,Business Owner,620000,3.0,0,Vehicle,1625000,24,0,0.0,0.0,95.0,262.1,38.24,0,1,9,5,10.8,3,96.2,665,D,Reject
3023579,31,Male,Mumbai,Professional,551900,6.1,0,Business,236000,60,2,218300.0,7430.0,27.41,42.76,14.5,0,0,0,3,6.6,4,100.0,695,D,Approve
3023580,36,Male,Thane,Salaried,1138500,3.5,1,Education,1902000,24,2,112600.0,2870.0,95.0,167.06,13.24,0,2,16,5,13.2,4,94.11,689,D,Reject
3023581,32,Male,Nashik,Contract,2071700,5.0,0,Personal,1736000,36,4,1024400.0,24630.0,49.43,83.8,31.59,1,4,57,2,16.4,8,79.74,655,D,Reject
3023582,23,Male,Hyderabad,Self-Employed,1271900,7.7,1,Home Renovation,1246000,36,1,281900.0,10760.0,48.11,97.96,13.62,0,0,0,4,0.5,2,100.0,657,D,Approve
3023583,42,Male,Pune,Salaried,1598800,3.8,2,Vehicle,1956000,24,1,661700.0,22260.0,87.58,122.34,16.15,0,0,0,6,21.0,2,100.0,743,C,Reject
3023584,41,Male,Nagpur,Self-Employed,379900,0.5,3,Home,931000,48,0,0.0,0.0,73.6,245.06,39.01,0,0,0,3,19.5,4,100.0,685,D,Reject
3023585,30,Male,Aurangabad,Self-Employed,438400,5.1,3,Home,794000,36,3,573100.0,15410.0,95.0,181.11,49.69,1,1,9,1,9.4,9,88.62,614,E,Reject
3023586,29,Female,Pune,Salaried,1341400,8.4,3,Personal,1206000,72,1,107100.0,3980.0,24.14,89.91,27.72,0,1,11,2,13.2,4,97.95,699,D,Approve
3023587,40,Male,Hyderabad,Salaried,531900,4.9,1,Personal,948000,24,0,0.0,0.0,95.0,178.23,37.94,0,0,0,2,18.6,1,100.0,691,D,Reject
3023588,51,Female,Jaipur,Professional,877700,12.1,1,Home,951000,24,0,0.0,0.0,63.13,108.35,10.47,0,0,0,3,26.7,4,98.29,759,B,Approve
3023589,45,Male,Bhopal,Salaried,551500,5.3,0,Home,591000,36,1,365300.0,15230.0,74.06,107.16,70.97,0,4,70,6,22.0,3,90.1,619,E,Reject
3023590,46,Male,Ahmedabad,Salaried,866000,10.1,0,Personal,1599000,60,0,0.0,0.0,56.17,184.64,33.16,0,1,15,3,26.0,3,97.61,744,C,Approve
3023591,33,Female,Jaipur,Business Owner,677100,6.1,2,Medical,587000,24,0,0.0,0.0,48.52,86.69,29.2,0,1,17,1,18.6,2,99.14,722,C,Approve
3023592,40,Female,Indore,Salaried,363500,3.9,0,Personal,197000,48,1,68700.0,1990.0,24.96,54.2,46.7,0,1,16,0,19.2,2,99.8,705,C,Approve
3023593,35,Male,Thane,Salaried,639300,8.8,1,Medical,245000,60,0,0.0,0.0,9.96,38.32,35.49,0,0,0,0,10.8,2,100.0,690,D,Approve
3023594,30,Male,Nashik,Business Owner,333300,0.5,1,Consumer Durable,903000,36,2,410600.0,13700.0,95.0,270.93,38.14,0,1,15,1,10.8,8,99.26,642,E,Reject
3023595,38,Female,Indore,Professional,1031800,9.9,0,Personal,708000,48,1,118400.0,4560.0,27.43,68.62,45.18,0,0,0,4,15.5,3,100.0,698,D,Approve
3023596,29,Male,Nashik,Salaried,794700,5.3,2,Personal,1246000,60,0,0.0,0.0,43.1,156.79,26.89,0,1,7,3,0.7,2,93.56,675,D,Reject
3023597,30,Male,Noida,Professional,608800,6.4,0,Personal,986000,36,2,304200.0,11160.0,90.14,161.96,22.73,0,1,9,1,6.6,5,99.16,687,D,Reject
3023598,32,Male,Nagpur,Salaried,677500,8.3,1,Consumer Durable,214000,48,0,0.0,0.0,10.28,31.59,47.86,0,0,0,2,11.1,3,97.87,657,D,Approve
3023599,33,Female,Noida,Self-Employed,682400,1.6,0,Education,889000,48,1,381800.0,7480.0,54.8,130.28,13.14,0,1,11,1,5.9,5,96.26,681,D,Approve
3023600,36,Male,Mumbai,Salaried,714900,7.6,3,Personal,1366000,36,0,0.0,0.0,81.23,191.08,26.44,0,0,0,1,4.2,2,100.0,685,D,Reject
3023601,21,Female,Chennai,Business Owner,261600,8.8,0,Consumer Durable,491000,60,1,1852300.0,47980.0,95.0,187.69,60.29,0,1,12,2,0.5,4,98.15,603,E,Reject
3023602,28,Female,Noida,Self-Employed,545700,2.1,0,Personal,1308000,12,2,112200.0,3030.0,95.0,239.69,38.61,0,1,8,1,2.2,6,100.0,665,D,Reject
3023603,49,Female,Jaipur,Professional,373100,0.5,0,Home,921000,72,0,0.0,0.0,58.23,246.85,28.69,0,0,0,3,29.3,3,99.2,748,C,Reject
3023604,36,Male,Noida,Contract,480500,10.5,1,Home Renovation,1067000,72,0,0.0,0.0,52.36,222.06,30.96,0,0,0,7,15.6,2,100.0,697,D,Reject
3023605,41,Female,Chennai,Professional,902300,6.0,2,Personal,2432000,36,0,0.0,0.0,95.0,269.53,57.06,0,1,13,3,10.2,4,97.98,679,D,Reject
3023606,40,Male,Aurangabad,Contract,1794900,3.3,1,Personal,2159000,36,2,686500.0,21930.0,66.33,120.29,32.68,0,0,0,1,14.1,9,100.0,708,C,Reject
3023607,35,Male,Jaipur,Self-Employed,537600,10.0,2,Medical,246000,24,0,0.0,0.0,26.45,45.76,41.69,0,1,7,2,15.7,3,95.31,674,D,Approve
3023608,28,Male,Gurugram,Professional,692800,4.3,3,Personal,699000,48,0,0.0,0.0,30.17,100.89,40.51,0,0,0,0,0.5,1,99.77,636,E,Reject
3023609,31,Female,Thane,Salaried,1033500,6.1,0,Personal,719000,12,2,1593700.0,52430.0,95.0,69.57,33.77,0,1,13,4,9.4,5,97.71,708,C,Approve
3023610,53,Female,Aurangabad,Salaried,1114800,5.8,0,Home,1477000,36,2,245600.0,6810.0,63.22,132.49,34.36,0,1,9,3,24.5,3,95.05,753,B,Approve
3023611,31,Female,Nagpur,Professional,554600,6.8,1,Home Renovation,1330000,36,0,0.0,0.0,95.0,239.81,7.52,0,1,10,4,0.5,3,95.02,670,D,Reject
3023612,51,Male,Ahmedabad,Salaried,1046300,10.1,2,Personal,548000,48,1,560100.0,20170.0,41.28,52.38,59.29,0,2,23,4,32.1,5,93.43,733,C,Approve
3023613,32,Female,Indore,Salaried,1176400,6.6,1,Vehicle,508000,60,0,0.0,0.0,12.03,43.18,10.87,0,0,0,0,7.1,5,100.0,678,D,Reject
3023614,33,Female,Aurangabad,Salaried,1046500,10.5,0,Home Renovation,1826000,36,1,147100.0,3750.0,77.58,174.49,42.46,1,3,18,2,7.3,3,84.34,639,E,Reject
3023615,37,Female,Nagpur,Salaried,385100,4.7,1,Personal,364000,72,0,0.0,0.0,24.09,94.52,34.53,0,0,0,1,16.5,1,100.0,724,C,Approve
3023616,35,Female,Bengaluru,Salaried,599500,3.9,2,Personal,476000,60,3,343900.0,9310.0,40.69,79.4,8.98,0,2,14,1,13.8,5,93.46,724,C,Approve
3023617,28,Male,Ahmedabad,Salaried,684000,10.2,1,Business,500000,12,2,309700.0,11150.0,95.0,73.1,21.99,0,1,8,3,6.2,3,97.99,674,D,Reject
3023618,36,Female,Indore,Professional,885100,5.1,0,Home,364000,36,3,728000.0,22540.0,46.53,41.13,41.96,0,0,0,2,11.7,5,100.0,668,D,Approve
3023619,23,Female,Bhopal,Salaried,823600,5.9,1,Vehicle,1149000,60,0,0.0,0.0,40.03,139.51,59.71,0,0,0,1,4.5,5,100.0,636,E,Reject
3023620,39,Female,Ahmedabad,Professional,873000,5.3,1,Home,1437000,48,1,27000.0,640.0,53.38,164.6,25.53,1,0,0,3,13.9,6,94.79,700,C,Reject
3023621,38,Male,Delhi,Contract,535400,5.1,3,Vehicle,1124000,36,0,0.0,0.0,87.78,209.94,12.55,0,1,18,3,12.7,1,96.15,719,C,Reject
3023622,42,Male,Nashik,Salaried,232100,8.4,2,Education,358000,48,2,982000.0,20680.0,95.0,154.24,43.52,0,0,0,2,19.1,5,99.98,720,C,Reject
3023623,32,Male,Jaipur,Salaried,568400,3.9,1,Personal,697000,36,0,0.0,0.0,49.64,122.62,19.13,0,0,0,1,14.7,6,100.0,752,B,Approve
3023624,42,Male,Bengaluru,Contract,753400,12.5,1,Personal,742000,48,3,204900.0,5740.0,42.85,98.49,6.52,1,1,10,1,13.6,5,87.44,730,C,Approve
3023625,40,Male,Nagpur,Salaried,1892000,6.0,1,Home Renovation,1830000,48,0,0.0,0.0,34.05,96.72,13.25,0,2,23,3,9.4,2,89.79,761,B,Approve
3023626,37,Female,Aurangabad,Salaried,711100,10.4,2,Home Renovation,1392000,60,1,259600.0,8750.0,68.54,195.75,23.05,1,2,30,5,12.7,3,85.02,663,D,Reject
3023627,53,Male,Hyderabad,Salaried,452900,4.3,0,Business,517000,84,1,190200.0,5270.0,40.75,114.15,42.97,0,1,7,3,31.4,3,93.93,721,C,Approve
3023628,40,Male,Hyderabad,Contract,1436700,6.2,2,Business,917000,36,0,0.0,0.0,24.68,63.83,19.52,0,1,10,4,17.5,3,91.95,742,C,Approve
3023629,32,Male,Bhopal,Business Owner,766400,2.6,2,Consumer Durable,1100000,36,2,389200.0,14260.0,79.07,143.53,40.68,0,0,0,3,6.5,4,100.0,668,D,Reject
3023630,49,Male,Nagpur,Business Owner,1471800,5.7,1,Personal,738000,60,2,681200.0,24020.0,33.42,50.14,20.28,0,0,0,2,25.9,7,99.77,783,B,Approve
3023631,40,Male,Bengaluru,Salaried,646200,3.3,0,Vehicle,902000,36,2,368000.0,10810.0,76.4,139.59,35.39,0,0,0,2,17.7,4,100.0,721,C,Reject
3023632,51,Female,Pune,Salaried,1037100,4.1,1,Personal,1086000,60,0,0.0,0.0,29.0,104.72,33.98,0,1,16,2,34.4,3,96.38,774,B,Approve
3023633,21,Other,Nagpur,Salaried,669600,0.5,1,Education,1441000,48,1,536800.0,17650.0,95.0,215.2,36.52,0,1,9,2,0.5,4,96.44,642,E,Reject
3023634,33,Male,Indore,Salaried,940000,9.7,4,Education,1920000,48,0,0.0,0.0,68.51,204.26,45.37,0,0,0,3,7.1,1,97.7,677,D,Reject
3023635,33,Male,Bhopal,Salaried,699900,8.4,1,Education,1121000,48,0,0.0,0.0,53.08,160.17,25.79,0,0,0,2,14.9,5,99.14,707,C,Approve
3023636,21,Female,Bhopal,Self-Employed,333700,5.5,2,Home,733000,24,0,0.0,0.0,95.0,219.66,40.77,0,0,0,6,0.5,4,100.0,637,E,Reject
3023637,37,Male,Mumbai,Self-Employed,1020600,7.9,1,Personal,548000,72,2,471300.0,16550.0,31.59,53.69,8.62,0,0,0,3,13.5,4,99.35,734,C,Approve
3023638,33,Female,Thane,Salaried,506200,0.5,2,Business,1195000,48,2,367500.0,14090.0,95.0,236.07,13.4,0,0,0,1,11.0,5,100.0,739,C,Reject
3023639,21,Female,Bhopal,Salaried,758900,6.6,1,Vehicle,871000,72,0,0.0,0.0,28.39,114.77,36.33,0,0,0,3,0.5,2,97.89,680,D,Reject
3023640,29,Female,Chennai,Self-Employed,1085200,3.4,0,Business,1560000,36,0,0.0,0.0,58.76,143.75,28.87,1,4,21,2,5.0,2,84.5,610,E,Reject
3023641,48,Male,Bengaluru,Business Owner,316800,11.6,2,Medical,285000,36,1,611000.0,18950.0,95.0,89.96,15.79,0,0,0,3,30.5,5,97.65,770,B,Approve
3023642,44,Female,Delhi,Salaried,969900,8.7,2,Medical,1051000,36,2,693900.0,20500.0,68.4,108.36,33.8,1,2,35,1,15.6,7,90.72,697,D,Reject
3023643,30,Female,Gurugram,Self-Employed,945800,1.7,2,Business,2511000,12,0,0.0,0.0,95.0,265.49,30.84,1,3,21,6,9.9,3,87.28,607,E,Reject
3023644,30,Male,Nagpur,Salaried,778100,2.3,2,Home,910000,48,0,0.0,0.0,40.23,116.95,41.05,0,2,25,1,4.3,3,94.22,631,E,Reject
3023645,43,Male,Ahmedabad,Professional,848600,0.5,0,Consumer Durable,1708000,60,0,0.0,0.0,59.41,201.27,52.83,0,0,0,4,23.2,3,100.0,723,C,Approve
3023646,21,Male,Jaipur,Salaried,704800,0.5,3,Vehicle,1170000,48,0,0.0,0.0,55.88,166.0,36.55,2,2,17,1,0.5,3,78.02,581,E,Reject
3023647,41,Male,Hyderabad,Professional,491400,1.1,1,Education,1138000,72,3,468200.0,12620.0,90.57,231.58,22.41,0,1,7,3,9.9,5,97.22,708,C,Reject
3023648,21,Female,Nagpur,Contract,375700,0.5,0,Medical,426000,12,0,0.0,0.0,95.0,113.39,37.98,0,2,22,2,3.0,5,98.23,649,E,Reject
3023649,50,Male,Jaipur,Self-Employed,1364600,9.2,0,Vehicle,3719000,60,1,200700.0,5950.0,85.04,272.53,29.45,1,4,22,2,28.4,4,82.68,722,C,Reject
3023650,42,Male,Thane,Self-Employed,775800,7.4,0,Personal,299000,12,2,319300.0,7020.0,51.31,38.54,53.81,0,1,6,2,21.1,4,98.55,690,D,Approve
3023651,21,Male,Delhi,Salaried,468900,5.1,2,Personal,585000,24,0,0.0,0.0,74.41,124.76,30.15,0,2,14,0,0.5,4,93.86,635,E,Reject
3023652,33,Female,Nashik,Salaried,1028100,5.2,1,Home Renovation,1046000,60,0,0.0,0.0,27.2,101.74,74.54,0,3,42,1,10.2,5,89.72,670,D,Reject
3023653,39,Female,Bhopal,Business Owner,672400,11.0,4,Personal,1152000,72,0,0.0,0.0,40.82,171.33,15.2,0,0,0,3,20.6,7,100.0,722,C,Approve
3023654,21,Female,Nashik,Salaried,945200,3.1,1,Education,1945000,36,1,222000.0,8190.0,92.32,205.78,8.17,0,0,0,3,0.5,4,95.91,680,D,Reject
3023655,36,Female,Jaipur,Self-Employed,568700,3.7,0,Personal,334000,84,2,880700.0,23550.0,62.54,58.73,40.53,0,0,0,4,14.0,5,98.34,683,D,Approve
3023656,40,Male,Delhi,Salaried,637900,9.3,3,Education,1705000,24,0,0.0,0.0,95.0,267.28,34.59,0,1,17,3,17.8,4,100.0,712,C,Reject
3023657,21,Female,Bengaluru,Business Owner,264600,6.5,0,Home,459000,60,0,0.0,0.0,46.41,173.47,22.81,1,2,34,5,0.5,3,87.53,595,E,Reject
3023658,42,Male,Bhopal,Salaried,394800,8.7,3,Business,340000,36,1,474200.0,9700.0,63.9,86.12,11.5,0,0,0,4,13.6,3,100.0,735,C,Reject
3023659,35,Male,Aurangabad,Salaried,731000,0.5,1,Vehicle,1007000,12,1,175800.0,6770.0,95.0,137.76,29.88,0,0,0,2,5.9,4,100.0,663,D,Reject
3023660,44,Female,Mumbai,Salaried,407000,2.9,0,Home,937000,84,2,312900.0,8950.0,72.14,230.22,23.44,0,0,0,2,17.6,4,100.0,699,D,Approve
3023661,34,Female,Ahmedabad,Salaried,492300,7.0,1,Personal,821000,12,0,0.0,0.0,95.0,166.77,31.57,0,0,0,6,13.1,3,96.64,676,D,Reject
3023662,27,Female,Nashik,Salaried,625300,4.0,1,Personal,297000,12,2,104800.0,3200.0,57.32,47.5,27.46,0,1,10,0,4.3,7,92.65,690,D,Approve
3023663,26,Female,Mumbai,Salaried,551000,3.8,1,Home,1328000,48,1,155900.0,4330.0,82.65,241.02,48.17,0,2,36,4,1.9,6,97.99,617,E,Reject
3023664,33,Male,Hyderabad,Salaried,726400,10.0,2,Vehicle,792000,60,2,449900.0,13620.0,51.23,109.03,18.86,0,0,0,1,6.9,4,100.0,689,D,Approve
3023665,34,Male,Ahmedabad,Salaried,746100,7.1,1,Personal,1054000,48,1,29700.0,650.0,47.72,141.27,31.89,0,1,5,5,5.1,4,96.16,656,D,Approve
3023666,45,Male,Delhi,Salaried,918500,4.4,3,Vehicle,1786000,24,4,1530800.0,41820.0,95.0,194.45,40.4,0,0,0,5,22.2,6,100.0,731,C,Reject
3023667,34,Female,Bhopal,Professional,1144700,3.2,2,Home,3064000,48,0,0.0,0.0,94.12,267.67,32.78,0,1,17,4,5.1,3,99.56,673,D,Reject
3023668,23,Female,Thane,Salaried,744100,2.9,1,Personal,1115000,48,1,102800.0,1870.0,51.6,149.85,20.11,0,0,0,1,0.5,5,100.0,681,D,Approve
3023669,32,Female,Nagpur,Salaried,769200,6.8,1,Consumer Durable,1230000,60,0,0.0,0.0,40.21,159.91,36.04,0,1,12,3,9.0,2,95.44,685,D,Reject
3023670,23,Male,Mumbai,Contract,985600,6.9,1,Vehicle,734000,60,0,0.0,0.0,20.69,74.47,47.85,0,1,18,1,2.3,2,93.92,653,D,Approve
3023671,39,Male,Pune,Salaried,521900,4.9,0,Home Renovation,1432000,12,1,80300.0,1570.0,95.0,274.38,31.17,0,1,14,4,15.8,3,100.0,718,C,Reject
3023672,41,Male,Indore,Professional,308700,7.2,1,Vehicle,128000,36,0,0.0,0.0,16.09,41.46,44.65,0,1,14,1,13.6,2,100.0,697,D,Approve
3023673,42,Female,Thane,Salaried,610200,10.3,1,Home,1434000,60,1,770100.0,20430.0,95.0,235.0,13.52,0,0,0,3,21.4,4,99.08,732,C,Reject
3023674,33,Female,Delhi,Self-Employed,813400,8.2,1,Education,1605000,36,0,0.0,0.0,78.19,197.32,24.77,0,0,0,3,13.8,1,100.0,727,C,Approve
3023675,30,Male,Delhi,Salaried,459000,2.5,3,Personal,130000,12,0,0.0,0.0,30.99,28.32,12.38,0,0,0,0,5.7,2,100.0,712,C,Approve
3023676,32,Female,Indore,Contract,311700,9.4,1,Home,173000,36,0,0.0,0.0,21.74,55.5,30.32,0,1,13,2,15.3,3,97.08,686,D,Approve
3023677,35,Female,Hyderabad,Professional,302400,0.5,1,Home Renovation,292000,36,1,169900.0,6520.0,64.88,96.56,20.01,0,2,17,1,9.2,8,94.94,696,D,Approve
3023678,32,Male,Delhi,Professional,886400,0.5,3,Personal,1063000,72,1,86400.0,2750.0,30.26,119.92,28.43,0,1,15,3,13.7,4,94.88,708,C,Reject
3023679,50,Male,Nagpur,Salaried,1167800,6.8,1,Personal,1057000,24,0,0.0,0.0,53.57,90.51,14.86,0,2,33,3,23.8,4,94.3,746,C,Approve
3023680,33,Male,Bengaluru,Salaried,1910200,3.1,5,Home Renovation,4920000,36,1,125300.0,2510.0,95.0,257.56,43.16,0,1,17,0,10.1,4,93.93,690,D,Reject
3023681,35,Female,Nashik,Salaried,993600,7.1,0,Personal,1329000,60,1,330700.0,13480.0,54.6,133.76,20.21,0,0,0,2,5.1,5,100.0,704,C,Approve
3023682,30,Male,Hyderabad,Contract,726500,5.1,1,Home,882000,12,0,0.0,0.0,95.0,121.4,18.65,0,2,23,3,4.5,2,94.37,673,D,Reject
3023683,30,Male,Aurangabad,Contract,639700,7.2,3,Personal,1049000,60,0,0.0,0.0,44.27,163.98,11.23,1,2,22,0,2.2,2,84.12,635,E,Reject
3023684,25,Male,Delhi,Contract,465000,7.6,2,Education,992000,48,1,36600.0,840.0,69.25,213.33,34.28,1,2,33,3,3.0,4,89.57,606,E,Reject
3023685,27,Female,Bhopal,Salaried,885000,0.5,0,Home Renovation,2417000,60,0,0.0,0.0,72.89,273.11,22.92,0,2,11,5,9.6,4,98.25,698,D,Reject
3023686,52,Male,Mumbai,Salaried,726100,3.8,1,Home Renovation,1860000,72,0,0.0,0.0,65.69,256.16,58.3,0,0,0,5,31.1,3,99.39,721,C,Reject
3023687,41,Female,Bhopal,Salaried,1111600,8.0,0,Medical,1514000,60,1,139200.0,5000.0,42.39,136.2,7.26,0,1,14,3,14.2,3,93.37,753,B,Approve
3023688,33,Male,Aurangabad,Salaried,363000,4.8,1,Home,787000,24,2,311900.0,9470.0,95.0,216.8,51.72,0,1,18,2,13.3,6,92.74,679,D,Approve
3023689,30,Female,Nashik,Salaried,618700,8.2,3,Home,1338000,60,0,0.0,0.0,56.91,216.26,46.74,0,1,17,4,3.4,4,96.81,639,E,Reject
3023690,47,Female,Jaipur,Salaried,450500,4.6,2,Education,455000,48,1,81300.0,1720.0,35.69,101.0,23.96,0,1,16,3,23.1,6,95.94,754,B,Approve
3023691,29,Male,Mumbai,Salaried,2035100,0.5,1,Home,1224000,36,1,112700.0,3950.0,26.79,60.14,23.01,1,4,27,0,8.0,2,77.97,665,D,Reject
3023692,22,Female,Bhopal,Salaried,999900,6.8,1,Home,1436000,72,1,161600.0,3850.0,40.86,143.61,56.12,0,0,0,1,0.5,4,100.0,632,E,Reject
3023693,40,Male,Delhi,Business Owner,567500,4.3,4,Medical,1183000,36,3,965700.0,26430.0,95.0,208.46,61.15,1,2,36,3,13.6,6,90.86,581,E,Reject
3023694,28,Male,Chennai,Salaried,555200,0.5,1,Personal,1534000,60,0,0.0,0.0,76.21,276.3,17.88,0,1,10,2,4.3,5,94.89,671,D,Reject
3023695,25,Female,Mumbai,Contract,580500,8.2,2,Home,1423000,60,1,60100.0,2420.0,68.81,245.13,51.58,0,0,0,3,0.5,3,100.0,634,E,Reject
3023696,27,Female,Noida,Salaried,1173300,7.1,4,Medical,1465000,60,0,0.0,0.0,36.71,124.86,43.78,0,2,10,1,5.2,2,92.07,666,D,Reject
3023697,40,Female,Delhi,Self-Employed,700000,2.2,4,Medical,863000,60,1,57700.0,2280.0,38.82,123.29,41.09,0,1,11,2,12.8,4,96.66,712,C,Approve
3023698,35,Female,Ahmedabad,Salaried,506700,0.5,3,Vehicle,1096000,24,3,499100.0,13240.0,95.0,216.3,30.37,0,0,0,2,8.8,4,100.0,660,D,Reject
3023699,28,Female,Indore,Salaried,679200,9.3,5,Personal,718000,60,4,602800.0,18990.0,62.22,105.71,53.83,0,0,0,1,3.9,9,97.79,660,D,Reject
3023700,40,Male,Indore,Professional,447200,8.3,1,Home,301000,36,0,0.0,0.0,29.02,67.31,58.99,0,0,0,3,17.8,2,100.0,646,E,Approve
3023701,29,Male,Gurugram,Salaried,406600,4.7,3,Education,657000,72,1,986800.0,34580.0,95.0,161.58,55.44,0,1,11,5,5.1,3,95.6,652,D,Reject
3023702,22,Male,Pune,Salaried,528100,3.5,0,Home,654000,36,0,0.0,0.0,49.42,123.84,49.61,0,0,0,1,0.5,4,100.0,621,E,Reject
3023703,25,Female,Ahmedabad,Professional,622200,4.5,5,Consumer Durable,572000,36,0,0.0,0.0,36.89,91.93,45.41,2,3,32,4,0.5,4,78.97,527,E,Reject
3023704,36,Male,Gurugram,Salaried,322600,4.9,4,Personal,347000,72,2,186000.0,5540.0,46.29,107.56,13.21,0,1,10,3,13.6,4,95.97,707,C,Approve
3023705,29,Male,Indore,Professional,580000,10.2,2,Personal,1128000,60,0,0.0,0.0,53.71,194.48,14.11,0,1,7,4,0.5,3,99.37,701,C,Approve
3023706,37,Female,Chennai,Salaried,673500,8.9,2,Personal,741000,60,3,521400.0,13940.0,57.05,110.02,27.9,0,2,25,4,11.2,7,98.63,694,D,Reject
3023707,45,Male,Hyderabad,Salaried,1110500,4.0,3,Vehicle,1986000,36,1,249100.0,9930.0,84.06,178.84,54.76,0,0,0,1,14.5,3,93.22,653,D,Reject
3023708,31,Male,Nashik,Salaried,2108400,0.5,2,Vehicle,914000,12,1,209300.0,3960.0,47.94,43.35,67.55,0,1,14,1,7.1,6,100.0,633,E,Reject
3023709,59,Female,Chennai,Salaried,496200,11.0,3,Home,779000,24,2,154300.0,5600.0,95.0,156.99,39.99,0,0,0,3,30.7,5,99.49,753,B,Approve
3023710,38,Female,Indore,Salaried,1198600,0.8,0,Business,2775000,84,0,0.0,0.0,48.98,231.52,20.22,0,2,13,4,11.1,3,91.49,665,D,Reject
3023711,35,Female,Nashik,Salaried,504200,0.5,1,Personal,140000,36,2,648400.0,22190.0,64.15,27.77,32.1,0,2,31,2,14.0,4,98.97,711,C,Approve
3023712,25,Male,Noida,Contract,1199400,6.3,4,Business,679000,24,3,906800.0,22200.0,54.67,56.61,43.53,0,2,17,2,0.5,6,96.14,648,E,Reject
3023713,33,Female,Chennai,Professional,604400,7.6,4,Personal,431000,72,0,0.0,0.0,18.24,71.31,55.26,0,0,0,1,7.6,5,96.82,629,E,Reject
3023714,34,Female,Bengaluru,Salaried,864500,7.1,1,Home,482000,24,0,0.0,0.0,32.36,55.75,28.37,0,2,14,0,9.5,4,93.86,673,D,Approve
3023715,42,Male,Thane,Salaried,1033700,1.8,3,Vehicle,2506000,60,1,75300.0,1940.0,66.05,242.43,40.64,0,3,40,4,16.9,6,91.56,678,D,Reject
3023716,31,Male,Pune,Professional,451600,7.9,2,Personal,1003000,48,1,220300.0,8660.0,92.58,222.1,16.64,0,1,14,3,6.9,2,94.56,690,D,Reject
3023717,40,Male,Thane,Salaried,413200,8.4,0,Vehicle,413000,36,0,0.0,0.0,41.33,99.95,17.99,1,2,28,2,21.2,3,88.71,729,C,Approve
3023718,36,Female,Chennai,Salaried,401600,3.5,2,Medical,112000,24,2,429100.0,13290.0,55.5,27.89,9.66,0,0,0,0,18.8,5,100.0,767,B,Approve
3023719,44,Male,Delhi,Salaried,328400,0.5,2,Personal,240000,12,2,560200.0,14000.0,95.0,73.08,12.1,0,1,5,3,16.0,4,95.06,687,D,Reject
3023720,45,Male,Jaipur,Self-Employed,2395200,3.7,1,Personal,3977000,60,0,0.0,0.0,44.7,166.04,20.52,0,0,0,2,25.4,3,98.39,777,B,Approve
3023721,39,Male,Indore,Contract,654300,5.8,2,Personal,406000,48,1,1113700.0,28220.0,71.04,62.05,19.82,1,2,16,3,13.6,3,76.24,697,D,Approve
3023722,43,Female,Jaipur,Self-Employed,482200,5.3,2,Education,983000,60,2,368000.0,11530.0,89.01,203.86,69.8,0,0,0,6,17.3,8,97.76,644,E,Reject
3023723,46,Male,Aurangabad,Self-Employed,817000,0.5,2,Medical,612000,60,3,275000.0,9930.0,35.99,74.91,28.73,0,1,14,2,24.9,5,97.24,746,C,Approve
3023724,41,Male,Bhopal,Contract,511100,0.5,1,Personal,589000,48,0,0.0,0.0,37.0,115.24,27.14,0,1,13,2,12.7,2,96.86,673,D,Approve
3023725,38,Female,Bengaluru,Salaried,223000,2.9,1,Personal,376000,24,0,0.0,0.0,94.84,168.61,65.13,0,0,0,0,14.5,4,100.0,660,D,Reject
3023726,39,Male,Nagpur,Professional,500600,5.3,2,Education,971000,60,0,0.0,0.0,58.73,193.97,32.88,1,5,50,5,13.1,2,81.89,646,E,Reject
3023727,50,Female,Pune,Professional,896900,9.7,1,Consumer Durable,1936000,24,0,0.0,0.0,95.0,215.85,23.76,0,1,18,3,27.6,2,97.6,746,C,Reject
3023728,37,Male,Jaipur,Salaried,488600,0.5,1,Education,923000,84,1,212400.0,5520.0,50.42,188.91,72.85,1,2,34,3,7.8,4,80.31,585,E,Reject
