Age,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Employment_Type_Business Owner,Employment_Type_Contract,Employment_Type_Professional,Employment_Type_Salaried,Employment_Type_Self-Employed,Loan_Purpose_Business,Loan_Purpose_Consumer Durable,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Home Renovation,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
39,773300,5.0,1,439000,60,0,0.0,0.0,16.59,56.77,67.63,0,0,0,2,11.8,3,100.0,639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,507100,9.4,2,404000,24,0,0.0,0.0,46.47,79.67,65.2,0,0,0,2,12.9,5,95.04,672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,307800,1.1,0,98000,24,0,0.0,0.0,18.57,31.84,1.57,0,1,9,2,10.0,2,96.21,708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,616600,8.5,2,1347000,60,0,0.0,0.0,66.25,218.46,60.91,0,0,0,5,20.6,2,100.0,679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,787800,6.2,1,1787000,36,3,1074100.0,28940.0,95.0,226.83,50.41,0,1,7,6,14.1,5,97.17,619,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,634100,9.0,2,304000,60,0,0.0,0.0,13.8,47.94,31.28,0,2,17,3,14.3,3,100.0,721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,700800,8.1,0,1012000,36,1,52400.0,1520.0,64.98,144.41,12.54,0,0,0,4,19.4,4,96.98,765,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,932100,1.1,2,1577000,72,0,0.0,0.0,43.43,169.19,33.08,0,0,0,4,15.3,2,99.7,694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,529200,7.0,0,801000,24,1,236200.0,8870.0,95.0,151.36,32.74,0,1,9,2,10.3,5,96.44,673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,379000,0.5,2,957000,48,1,49200.0,1530.0,92.82,252.51,32.18,0,0,0,1,23.1,3,100.0,712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,719100,0.5,2,2011000,84,3,623800.0,15870.0,83.45,279.66,23.94,0,0,0,3,26.2,5,100.0,774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,674500,4.1,1,1439000,24,0,0.0,0.0,95.0,213.34,47.68,0,0,0,1,25.2,5,97.96,749,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1292300,4.8,2,1153000,36,1,31100.0,930.0,35.21,89.22,48.41,1,2,29,3,0.5,5,88.36,590,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,617000,6.3,1,540000,48,2,130500.0,3390.0,34.87,87.52,26.21,0,0,0,1,16.9,4,98.15,726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,439900,4.1,2,1077000,24,2,334400.0,10720.0,95.0,244.83,18.26,1,4,20,5,7.3,5,76.1,602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,289600,9.9,1,797000,12,0,0.0,0.0,95.0,275.21,14.04,0,0,0,4,18.2,5,96.7,719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,758900,7.3,1,1946000,36,2,809200.0,19300.0,95.0,256.42,53.14,0,0,0,1,12.0,4,99.32,653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,546600,3.7,0,1240000,36,2,727800.0,17010.0,95.0,226.86,24.34,0,0,0,1,21.3,5,100.0,723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,569300,7.3,1,1194000,84,0,0.0,0.0,41.9,209.73,30.58,0,0,0,4,0.5,2,100.0,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,648400,14.9,5,434000,60,0,0.0,0.0,20.07,66.93,8.09,0,0,0,2,15.2,2,100.0,739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,614400,7.5,2,371000,72,0,0.0,0.0,16.43,60.38,39.65,1,2,24,2,20.8,2,84.99,701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,610700,9.5,1,323000,84,3,725300.0,25510.0,62.12,52.89,4.36,0,0,0,2,0.5,7,97.12,693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,719000,0.5,4,882000,72,1,130200.0,3070.0,38.63,122.67,49.49,1,0,0,4,15.5,4,93.41,668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,335300,8.5,1,723000,84,0,0.0,0.0,49.2,215.63,1.77,1,1,12,4,10.6,2,93.68,703,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,570800,3.8,1,1277000,48,0,0.0,0.0,72.54,223.72,36.93,1,1,15,1,10.7,1,92.77,649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,1561000,7.4,1,3059000,48,0,0.0,0.0,63.49,195.96,28.85,0,0,0,3,2.3,4,99.5,668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1052700,11.2,3,1619000,72,0,0.0,0.0,34.86,153.8,25.16,0,1,10,3,11.9,6,98.61,717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,549600,5.9,0,973000,72,4,637600.0,15110.0,76.75,177.04,28.35,0,0,0,3,5.5,8,99.65,686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,777700,4.2,2,531000,12,0,0.0,0.0,72.32,68.28,50.06,0,0,0,2,0.5,2,95.3,617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,535500,6.2,1,1401000,24,1,139800.0,3830.0,95.0,261.62,52.83,0,0,0,3,0.5,4,97.98,586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,581100,0.5,1,912000,36,0,0.0,0.0,63.5,156.94,32.9,1,2,35,1,5.5,3,80.66,635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,928700,3.6,0,2519000,24,2,420700.0,12590.0,95.0,271.24,19.46,0,2,23,3,30.2,7,96.95,784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1270000,1.0,1,2139000,60,0,0.0,0.0,48.49,168.43,47.46,0,1,13,6,6.4,6,98.75,646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,479600,8.8,0,855000,72,1,58900.0,2410.0,50.46,178.27,13.38,0,0,0,6,15.0,2,97.57,691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1122200,8.3,2,2742000,48,2,902100.0,29890.0,95.0,244.34,65.23,0,1,13,1,1.0,3,100.0,629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,502000,4.0,4,703000,12,0,0.0,0.0,95.0,140.04,22.23,0,1,6,1,13.4,4,99.23,688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,838500,2.1,2,668000,12,2,749800.0,29060.0,95.0,79.67,49.69,0,0,0,0,12.1,7,98.67,666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1511800,4.1,1,3296000,24,0,0.0,0.0,95.0,218.02,59.76,0,1,15,2,7.1,4,97.95,651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,547300,4.7,0,236000,84,1,114400.0,2120.0,13.23,43.12,34.09,0,1,15,3,4.9,5,94.85,655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,544800,2.5,1,1229000,72,1,62700.0,2510.0,59.01,225.59,67.21,1,3,37,1,18.2,5,84.47,660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,184200,10.3,1,50000,72,1,151400.0,5770.0,44.27,27.14,16.38,0,0,0,2,10.7,2,100.0,723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,1230700,3.3,2,3248000,24,0,0.0,0.0,95.0,263.91,41.87,0,1,6,8,0.5,5,97.66,613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,936900,2.4,5,1807000,84,1,585900.0,24600.0,71.53,192.87,6.6,0,2,17,1,6.6,3,95.27,735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,979800,10.8,0,2445000,48,2,433200.0,10010.0,89.44,249.54,27.82,0,1,8,3,2.9,5,100.0,644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,748100,3.4,4,1778000,24,0,0.0,0.0,95.0,237.67,29.0,0,2,29,1,0.5,3,94.53,655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,591800,6.7,2,1650000,12,2,308900.0,10150.0,95.0,278.81,25.76,0,0,0,6,28.1,5,99.94,722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,341500,3.4,1,541000,84,1,46700.0,1760.0,38.78,158.42,13.79,1,2,19,2,28.4,3,91.28,748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,582500,0.5,1,647000,60,1,328200.0,9160.0,49.5,111.07,31.76,0,0,0,2,14.3,6,100.0,711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,982200,5.6,1,569000,12,0,0.0,0.0,60.87,57.93,16.67,0,0,0,4,5.2,4,100.0,683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1107500,2.2,1,1265000,48,2,610000.0,12450.0,53.5,114.22,33.47,0,0,0,1,3.4,3,100.0,633,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,758800,6.8,1,1378000,12,0,0.0,0.0,95.0,181.6,23.02,0,2,24,3,4.1,1,94.02,674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,893700,4.0,2,1839000,24,0,0.0,0.0,95.0,205.77,31.96,0,2,35,3,0.5,3,99.26,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,360800,9.1,0,981000,36,0,0.0,0.0,95.0,271.9,41.38,0,1,7,2,18.6,4,93.5,701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1372500,7.1,2,2475000,24,0,0.0,0.0,95.0,180.33,41.88,0,1,17,2,13.7,3,100.0,709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,574500,5.1,3,1391000,48,0,0.0,0.0,79.51,242.12,23.69,0,1,11,5,14.6,4,98.76,693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,1425100,1.9,3,439000,84,0,0.0,0.0,7.3,30.8,29.7,0,0,0,0,3.9,4,100.0,675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,945400,6.8,2,2349000,36,1,59000.0,1760.0,95.0,248.47,34.76,1,3,27,3,13.6,2,89.26,637,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1124100,7.6,4,2121000,36,2,377700.0,10340.0,92.06,188.68,37.27,0,1,7,2,15.0,6,95.93,699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,679300,6.9,1,743000,36,0,0.0,0.0,44.75,109.38,28.0,0,0,0,1,10.2,4,95.62,696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,626000,4.9,4,974000,24,2,661900.0,17960.0,95.0,155.59,27.35,0,0,0,2,10.5,6,98.52,697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,232100,5.4,2,573000,60,2,202700.0,6030.0,95.0,246.88,26.14,0,1,9,5,10.6,6,96.56,664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,724500,1.1,0,703000,60,1,193600.0,7870.0,42.5,97.03,15.45,0,0,0,0,5.8,5,99.54,717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,880000,4.5,1,2251000,24,1,101600.0,2230.0,95.0,255.8,27.03,1,5,30,2,0.5,2,79.38,595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,323000,5.5,2,292000,24,1,84200.0,2750.0,64.22,90.4,56.07,1,6,65,1,17.2,4,84.28,644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,438400,1.5,2,680000,60,2,684900.0,17030.0,89.01,155.11,48.14,1,3,19,4,24.7,6,87.4,696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,615400,4.7,1,364000,60,2,180000.0,4650.0,24.23,59.15,18.23,0,1,15,4,1.1,6,94.21,660,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,356200,1.2,1,648000,60,2,722800.0,26090.0,95.0,181.92,19.82,0,1,15,3,17.5,3,96.41,723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1061600,0.8,1,2466000,36,2,427600.0,17980.0,95.0,232.29,26.46,0,0,0,1,2.4,4,98.64,647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,592400,5.2,0,991000,72,1,59800.0,2110.0,43.09,167.29,50.59,0,1,6,0,24.0,5,96.04,767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,1291000,0.5,1,745000,48,0,0.0,0.0,19.41,57.71,8.65,0,1,18,3,0.5,4,97.37,661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,961200,9.6,0,691000,36,2,2326800.0,73580.0,95.0,71.89,18.31,0,0,0,2,21.9,6,100.0,761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,1093200,5.4,3,1661000,36,0,0.0,0.0,60.83,151.94,38.5,0,0,0,2,26.9,1,100.0,775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,836000,8.5,3,1535000,36,0,0.0,0.0,74.31,183.61,3.53,0,1,8,4,29.5,4,96.5,786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,538700,11.1,2,284000,36,0,0.0,0.0,21.28,52.72,50.98,0,1,15,3,12.6,3,96.75,689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,785100,10.6,1,1773000,48,0,0.0,0.0,72.96,225.83,10.72,0,0,0,1,5.6,1,100.0,711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,773700,8.4,2,1000000,12,3,1740900.0,55980.0,95.0,129.25,30.44,0,0,0,3,11.2,5,100.0,697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,851000,6.3,5,1956000,72,0,0.0,0.0,60.3,229.85,30.17,0,1,8,4,0.5,4,97.12,662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,879300,6.3,1,2446000,72,0,0.0,0.0,61.29,278.18,16.71,0,2,26,0,21.3,4,95.22,787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,590600,11.6,1,192000,36,2,599400.0,14740.0,42.89,32.51,47.45,0,1,6,2,9.6,5,97.0,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,630500,13.0,3,1527000,36,2,595700.0,20320.0,95.0,242.19,27.78,0,0,0,2,23.8,3,100.0,749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,890800,10.9,1,1198000,60,3,272900.0,7500.0,44.79,134.49,20.11,0,1,15,2,11.2,6,100.0,728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,1271000,12.1,3,634000,72,4,1027300.0,29870.0,39.52,49.88,25.82,0,1,5,4,14.7,7,98.07,734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,756700,7.4,0,1527000,36,0,0.0,0.0,79.62,201.8,48.06,0,1,5,2,11.8,3,99.86,691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,654900,5.8,1,1472000,24,0,0.0,0.0,95.0,224.77,78.49,0,1,11,5,19.0,1,98.11,669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,250800,9.0,4,586000,36,0,0.0,0.0,93.27,233.65,6.06,0,0,0,5,14.2,3,99.21,722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,957800,8.1,3,2630000,12,2,406400.0,13280.0,95.0,274.59,26.24,0,1,9,4,0.5,4,100.0,638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,605400,6.1,3,685000,12,0,0.0,0.0,95.0,113.15,25.53,1,0,0,2,16.4,3,95.72,682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,429700,8.4,4,769000,12,0,0.0,0.0,95.0,178.96,31.67,0,1,12,1,12.7,2,94.21,664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,534900,4.0,1,761000,60,0,0.0,0.0,40.76,142.27,14.42,1,2,32,3,16.8,2,88.14,708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,489400,0.5,2,393000,48,3,378300.0,11370.0,53.81,80.3,36.64,0,2,13,1,12.1,6,94.65,687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,547400,7.2,0,1501000,60,0,0.0,0.0,78.26,274.21,20.36,0,2,33,2,4.3,3,90.66,654,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1277300,2.5,1,2713000,60,1,274600.0,6420.0,62.09,212.4,43.99,0,1,9,2,17.0,5,96.31,704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1033900,9.3,2,1467000,72,0,0.0,0.0,38.66,141.89,19.39,0,0,0,2,3.8,1,100.0,709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,431600,3.3,1,889000,48,0,0.0,0.0,65.43,205.98,12.79,1,4,21,2,5.7,2,74.88,654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,490600,4.0,2,1318000,48,1,181400.0,7530.0,95.0,268.65,55.17,0,1,11,1,26.0,3,93.33,707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,783800,8.6,2,1052000,24,0,0.0,0.0,79.09,134.22,41.83,0,0,0,0,10.8,1,100.0,687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2284500,10.0,1,631000,36,0,0.0,0.0,11.65,27.62,30.37,0,0,0,1,11.3,3,100.0,721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,185200,2.4,1,361000,84,3,1127300.0,22710.0,95.0,194.92,36.05,0,0,0,1,17.0,7,97.43,689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,364100,5.7,1,578000,72,1,16000.0,500.0,44.55,158.75,40.09,0,0,0,4,14.5,4,98.36,710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1014500,2.9,1,1793000,36,1,190400.0,5080.0,77.2,176.74,26.68,0,0,0,2,8.4,4,93.89,682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,585000,8.0,1,242000,36,0,0.0,0.0,16.43,41.37,11.26,0,2,24,1,16.6,2,96.03,709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,326400,6.4,2,148000,36,2,494400.0,14340.0,71.03,45.34,40.41,0,0,0,2,0.5,5,100.0,646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,402000,12.1,1,813000,24,1,421600.0,12190.0,95.0,202.24,44.25,0,0,0,5,8.0,2,100.0,644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,937800,7.2,3,1419000,36,0,0.0,0.0,59.17,151.31,32.6,1,3,49,2,28.5,5,94.71,736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,630600,5.7,1,1395000,36,2,1219300.0,45170.0,95.0,221.22,52.62,0,0,0,3,13.4,4,100.0,664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1039000,2.2,0,1011000,36,0,0.0,0.0,38.3,97.31,7.12,1,2,36,1,22.1,2,89.81,738,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,775700,3.3,2,298000,48,0,0.0,0.0,12.0,38.42,17.44,0,0,0,4,2.2,5,100.0,678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1226300,5.2,0,1553000,48,0,0.0,0.0,39.84,126.64,31.14,0,0,0,2,16.2,3,98.06,731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1450500,4.4,4,2101000,36,3,2694500.0,102900.0,95.0,144.85,70.24,0,0,0,4,20.4,7,100.0,694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,1329800,6.6,3,3638000,24,0,0.0,0.0,95.0,273.57,62.84,0,0,0,4,19.9,2,100.0,693,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,519700,9.7,0,1116000,36,0,0.0,0.0,82.79,214.74,21.93,0,0,0,5,9.4,2,100.0,700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,678900,8.3,2,735000,48,0,0.0,0.0,33.35,108.26,18.33,0,2,30,2,10.5,2,95.72,735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1290700,7.4,0,662000,60,1,126200.0,4850.0,18.06,51.29,51.76,0,0,0,3,0.5,3,100.0,622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,1176300,8.2,1,2175000,48,1,431800.0,7950.0,64.68,184.9,15.78,0,1,6,5,20.9,3,90.66,752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,793800,2.6,2,1904000,72,1,205300.0,7010.0,73.09,239.86,24.42,2,9,56,1,5.9,4,67.48,601,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,420900,2.6,2,363000,60,0,0.0,0.0,25.23,86.24,40.22,0,1,7,4,1.8,3,96.89,629,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,213400,0.5,1,555000,36,1,51400.0,1040.0,95.0,260.07,73.55,0,3,44,4,29.7,6,88.5,669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,349700,2.1,2,272000,24,0,0.0,0.0,44.3,77.78,17.38,0,0,0,2,23.7,3,98.44,759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,377100,1.5,4,370000,36,1,127100.0,2330.0,49.57,98.12,27.32,0,0,0,2,30.3,6,100.0,778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,914100,1.2,0,1557000,36,1,19700.0,500.0,71.65,170.33,42.28,0,1,14,3,0.5,6,100.0,634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,455600,0.5,1,815000,36,1,63900.0,2500.0,78.06,178.88,69.51,0,1,18,1,15.6,4,96.33,624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
